2021-03-11 11:38:32,812 : __main__ : INFO :  Experiment 20200429_081211.mainbrain.h5 data loaded
2021-03-11 11:38:33,467 : Exp_Info : INFO :   -Heatmap: hm_20200429_081211_white_vs_black_1_AIR.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:38:34,158 : Exp_Info : INFO :   -Heatmap: hm_20200429_081211_white_vs_black_2_CO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:38:34,774 : Exp_Info : INFO :   -Heatmap: hm_20200429_081211_white_vs_black_3_PostCO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:38:34,785 : __main__ : DEBUG :   - Data loaded in 0.9538106918334961 seg - heatmaps generated in 1.948415756225586 seg - total time 2.902226448059082
2021-03-11 11:38:34,792 : __main__ : INFO :  Configuration settings for experiment on 20200506_124806 loaded sucessfuly
2021-03-11 11:38:35,257 : __main__ : INFO :  Experiment 20200506_124806.mainbrain.h5 data loaded
2021-03-11 11:38:35,879 : Exp_Info : INFO :   -Heatmap: hm_20200506_124806_white_vs_black_1_AIR.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:38:36,493 : Exp_Info : INFO :   -Heatmap: hm_20200506_124806_white_vs_black_2_CO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:38:37,044 : Exp_Info : INFO :   -Heatmap: hm_20200506_124806_white_vs_black_3_PostCO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:38:37,054 : __main__ : DEBUG :   - Data loaded in 0.48183274269104004 seg - heatmaps generated in 1.7874512672424316 seg - total time 2.2692840099334717
2021-03-11 11:38:37,062 : __main__ : INFO :  Configuration settings for experiment on 20200611_091247 loaded sucessfuly
2021-03-11 11:38:37,370 : __main__ : INFO :  Experiment 20200611_091247.mainbrain.h5 data loaded
2021-03-11 11:38:37,939 : Exp_Info : INFO :   -Heatmap: hm_20200611_091247_white_vs_black_1_AIR.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:38:38,550 : Exp_Info : INFO :   -Heatmap: hm_20200611_091247_white_vs_black_2_CO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:38:39,089 : Exp_Info : INFO :   -Heatmap: hm_20200611_091247_white_vs_black_3_PostCO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
